"";"x"
"676";1
"677";1
"678";1
"679";1
"680";1
"681";1
"682";1
"683";2
"684";1
"685";2
"686";2
"687";0
"688";2
"689";1
"690";1
"691";1
"692";1
"693";1
"694";2
"695";1
"696";2
"697";1
"698";1
"699";1
"700";2
"701";1
"702";2
"703";1
"704";1
"705";1
"706";2
"707";1
"708";2
"709";1
"710";1
"711";1
"712";2
"713";1
"714";1
"715";2
"716";2
"717";1
"718";1
"719";1
"720";2
"721";1
"722";1
"723";1
"724";2
"725";2
"726";2
"727";2
"728";2
"729";1
"730";2
"731";0
"732";1
"733";1
"734";2
"735";0
"736";2
"737";1
"738";2
"739";1
"740";1
"741";1
"742";1
"743";1
"744";1
"745";1
"746";1
"747";2
"748";1
"749";1
"750";2
"751";1
"752";1
"753";0
"754";0
"755";1
"756";1
"757";0
"758";1
"759";2
"760";1
"761";1
"762";1
"763";2
"764";2
"765";2
"766";1
"767";1
"768";2
"769";1
"770";1
"771";1
"772";1
"773";1
"774";1
"775";2
"776";2
"777";1
"778";2
"779";1
"780";0
"781";1
"782";2
"783";1
"784";2
"785";2
"786";1
"787";1
"788";1
"789";2
"790";1
"791";1
"792";1
"793";1
"794";1
"795";1
"796";1
"797";0
"798";2
"799";1
"800";0
"801";1
"802";1
"803";1
"804";1
"805";1
"806";1
"807";1
"808";0
"809";2
"810";1
"811";1
"812";1
"813";1
"814";2
"815";0
"816";0
"817";2
"818";1
"819";1
"820";0
"821";1
"822";1
"823";2
"824";1
"825";1
"826";1
"827";1
"828";1
"829";1
"830";1
"831";1
"832";1
"833";1
"834";1
"835";1
"836";1
"837";0
"838";0
"839";1
"840";1
"841";1
"842";2
"843";1
"844";1
"845";1
"846";1
"847";1
"848";1
"849";1
"850";1
"851";1
"852";1
"853";2
"854";2
"855";1
"856";1
"857";1
"858";1
"859";1
"860";1
"861";1
