"";"";"";"";"*id_1800201778392432896";""
"1";"*id_1800201778392432896";"-0.690132998283825";"-1.66153585089206";"0.814690185740232";"74"
"2";"*id_1800338076100923392";"-0.690132998283825";"-1.66153585089206";"0.814690185740232";"75"
"3";"*id_t1_j7dz7y7";"-0.690132998283825";"-1.66153585089206";"0.814690185740232";"76"
"4";"*id_1792100320320815360";"-0.690132998283825";"-1.66153585089206";"0.814690185740232";"77"
"5";"*id_1800768995680985344";"-0.690132998283825";"-1.66153585089206";"0.814690185740232";"78"
