"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,0370653864630265;42,4255239883327;42,4255239883327
"facteur 2";0,027044614391217;30,9556177905854;73,3811417789181
"facteur 3";0,0232557709231886;26,6188582210819;100
