"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"classe 1";-0,188111528117088;0,0220085358534364;-0,0889742641807042;-0,898967712009849;0,105176771029873;-0,425199834900611;0,869298304163523;0,00868225572846092;0,122019440108015;0,0339015103132694;0,000464056143616698;0,00758432672625623;0,958050106816858;0,0388432233053974;0,00144550216585403
"classe 2";-0,549827589004323;2,54157070522109;13,0303427472443;-0,0413800057189056;0,191278525160047;0,980663153656392;0,00271018573953953;0,0422534965122626;0,955036317748196;0,00170266089556785;0,0363814076208006;0,956283769898856;0,00563216158477374;2,03334590920333;0,023286147214555
"classe 3";3,76561239756226;-7,22342873764603;1,49108069015596;0,454708896846449;-0,87225050429255;0,180052428170456;0,264321250292955;0,709675636308897;0,0260031133981469;0,203788680893751;0,749886634659339;0,0319529617823153;0,0143717226645951;1,41011275670764;0,0285769918451334
"classe 4";5,88711372445235;3,11734574132205;-0,436370491488604;0,88185825855961;0,466961777101769;-0,0653659738408976;0,827791344323742;0,169355082671036;0,00285357300522247;0,760607147897412;0,213267901576244;0,00417894159257072;0,0219460089337735;1,24573667728373;0,0340571305518897
