"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"60";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"61";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"62";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"63";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"64";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"66";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"67";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"68";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"69";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"70";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"71";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"72";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"73";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"74";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"75";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"76";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"78";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"79";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"80";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"81";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"82";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"83";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"84";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"85";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"86";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"87";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"88";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"89";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"90";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"91";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"92";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"93";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"94";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"95";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"96";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"97";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"98";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"99";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"100";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"101";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"102";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"103";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"104";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"105";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"106";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"108";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"109";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"110";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"111";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"112";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"113";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"114";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"115";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"116";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"117";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"118";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"119";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"120";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"121";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"122";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"123";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"124";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"125";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"126";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"127";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"128";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"129";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"130";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"131";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"132";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"133";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"134";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"135";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"136";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"137";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"138";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"139";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"140";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"141";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"142";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"143";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"144";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"145";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"146";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"147";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"148";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"149";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"150";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"151";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"152";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"153";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"154";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"155";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"156";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"157";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"158";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"159";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"160";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"161";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"162";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"163";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"164";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"165";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"166";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"167";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"168";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"169";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"170";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"171";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"172";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"173";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"174";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"175";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"176";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"177";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"178";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"179";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"180";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"181";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"182";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"183";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"184";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"185";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"186";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"187";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"188";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"189";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"190";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"191";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"192";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"193";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"194";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"195";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"196";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"197";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"198";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"199";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"200";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"201";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"202";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"203";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"204";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"205";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"206";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"207";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"208";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"209";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"210";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"211";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"212";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"213";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"214";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"215";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"216";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"217";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"218";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"219";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"220";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"221";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"222";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"223";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"224";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"225";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"226";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"227";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"228";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"229";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"230";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"231";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"232";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"234";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"235";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"236";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"237";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"238";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"239";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"240";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"241";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"242";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"243";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"244";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"245";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"246";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"247";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"248";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"249";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"250";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"251";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"252";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"253";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"254";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"255";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"256";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"257";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"258";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"259";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"260";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"261";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"262";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"263";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"264";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"265";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"266";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"267";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"268";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"269";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"270";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"271";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"272";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"273";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"274";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"275";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"276";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"277";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"278";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"279";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"280";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"281";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"282";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"283";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"284";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"285";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"286";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"287";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"288";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"289";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"290";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"291";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"292";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"293";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"294";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"295";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"296";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"297";0;0;0;0;0;0;5;5;5;5;5;5;5;5
"298";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"299";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"300";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"301";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"302";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"303";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"304";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"305";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"306";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"307";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"308";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"309";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"310";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"311";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"312";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"313";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"314";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"315";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"316";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"317";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"318";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"319";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"320";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"321";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"322";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"323";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"324";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"325";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"326";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"327";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"328";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"329";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"330";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"331";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"332";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"333";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"334";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"335";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"336";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"337";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"338";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"339";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"340";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"341";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"342";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"343";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"344";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"345";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"346";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"347";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"348";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"349";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"350";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"351";0;0;0;0;0;0;0;0;0;0;0;0;0;2
"352";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"353";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"354";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"355";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"356";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"357";0;0;0;0;0;0;0;0;0;0;0;0;0;0
