"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"country";0,0134282162563002;-0,0916652301713962;0,154192466552083;-1,70107051631905;0,00785020930868242;-0,0535879992874255;0,0901417666466277;-0,994455208871674;0,000123741979149424;0,003947579082171;0,00943745521449858;0,986491223724182;2,14779308076407e-06;0,000100084091657959;0,000283192727834941;0,0344667568125497;0,0119112073632918;0,804517590134396;0,00770951172841605
"border";0,539891968879298;0,9952637503882;1,10029509799143;0,246621276554849;0,33786137297654;0,622830485657983;0,688558515249654;0,154334214815255;0,171449934516151;0,398878961189091;0,411898426848433;0,0177726774463257;0,0034719184825815;0,0117986456537137;0,0144202948882552;0,000724464098045454;0,0119112073632918;0,868988344942946;0,008994637986046
"base";0,601458187428181;1,19929833834522;0,0387933971633102;0,0122121696347328;0,448086116215326;0,893476796633967;0,0289010658314165;0,00909806163848022;0,268485927710703;0,730813022335559;0,00064606238864994;5,49875650878028e-05;0,00411304330033149;0,0163533549493826;1,71107097633334e-05;1,69565719054538e-06;0,0113697888467786;0,773607058226801;0,00680445343329985
"joe";-0,0829985401139059;-0,0992461885614768;0,196355071778559;-1,42122037012894;-0,057616189478242;-0,0688950335428048;0,136306385691618;-0,986587258321752;0,00662780411127053;0,00648780218291063;0,0214566141684765;0,965427779537343;5,59455143018922e-05;7,99930098319995e-05;0,000313118415374903;0,0164039036854585;0,00812127774769897;0,679456046315553;0,00374927329892878
"state";0,019705575463704;-0,0181302582630282;0,367758393386657;-1,3393283198717;0,0141852523767302;-0,0130512447905954;0,264734497780049;-0,964128668440872;0,000400329241928776;0,000232000125174301;0,0806514991995738;0,918716171433323;4,20476128159972e-06;3,55935316387766e-06;0,00146449632816822;0,0194239344711462;0,0108283703302653;0,656381317460622;0,00466525645816287
"know";-1,12123966630238;-0,163215002289008;-0,290109606143845;0,00474505630656433;-0,958638417339956;-0,139545697661999;-0,248038151027964;0,00405693216590777;0,949452086007543;0,0137732828095006;0,0367661837048707;8,44747808293978e-06;0,0122518738533934;0,000259612596372289;0,000820219006163977;2,19426133375413e-07;0,00974553329723877;0,766898120118214;0,00573166707067423
"russia";0,515270495010297;0,615869742679429;1,6611650765095;0,807035055607505;0,255863948915383;0,305817751851502;0,824872101919112;0,400743256678719;0,108595755468319;0,106208971933028;0,65285400575151;0,132341266847145;0,0022999777631026;0,00328572205694013;0,0239044453614711;0,00564206242321091;0,00866269626421224;1,04208848193634;0,0094072411840553
"0001f923";0,407765137938161;-2,22491504193006;-1,49537171030123;1,56325953369434;0,130279485260605;-0,710852300608359;-0,47776584745913;0,499455761245873;0,0274253899045526;0,558985647846622;0,213343361421901;0,200245600826927;0,000810206642912586;0,0241213982102111;0,0108961716121943;0,0119079714819579;0,00487276664861938;1,64100322191266;0,0131218322517323
"war";0,626857231952444;1,24957392639027;1,66934098373293;1,15293304420487;0,254426399019867;0,507172252620216;0,677545689158887;0,467948023562583;0,105230794529735;0,286266577402291;0,431662048878918;0,176840579189056;0,0027657552031749;0,0109900676598199;0,0196140179532297;0,00935587972791205;0,00703844071467244;1,28787277371647;0,0116740723641809
"shoot";0,198244608266181;-0,763859846153912;0,668401083622195;-1,28309425427747;0,120294730264818;-0,463509776920808;0,405585447020507;-0,778580959011016;0,0259404114943562;0,263659013185548;0,170567612532568;0,539832962787529;0,000276617228579291;0,00410680251183628;0,00314449383412844;0,0115876021925707;0,00703844071467244;0,820330200040859;0,00473645981715646
"man";0,606988746099751;1,46919890615162;-0,627406703105517;-0,66593437410275;0,330938223511799;0,801026508500363;-0,342070361401746;-0,363076152823414;0,160594967720036;0,644129241133838;0,0992469458000956;0,0960288453460324;0,00299216571108621;0,0175301469342485;0,00319685304089119;0,00360153159673758;0,00812127774769897;1,00946303204139;0,00827570882288734
"remember";-0,0102093967957743;-0,635140035877736;-0,637724629494899;-0,443002232127073;-0,0101766259841857;-0,633101320480101;-0,635677617894054;-0,441580253632872;0,000171148736477909;0,453475342178208;0,386267437798593;0,160086071286723;8,46495259341366e-07;0,00327614671230188;0,00330286439954851;0,00159380869791204;0,00812127774769897;0,520102547406445;0,00219685971698977
"person";-3,06351690165194;0,0317297556044485;-0,562989856081491;0,481268193323214;-0,971946771856178;0,0100667417616986;-0,178616991768877;0,15268956624503;0,96911568346635;7,11720839914029e-05;0,0189314722008129;0,0118816722488447;0,0558941493631716;5,99596713475816e-06;0,00188767371876407;0,00137943140928559;0,00595560368164591;2,07399743986681;0,0256178230570195
