"V1";"V2";"V3";"V4";"V5";"V6"
" 0";"  8";" 0.00";" -3.32";"since";"6.828319e-02"
" 3";" 23";"13.04";" -3.03";"when";"8.182296e-02"
" 1";" 13";" 7.69";" -2.95";"did";"8.568744e-02"
" 4";" 27";"14.81";" -2.85";"are";"9.163997e-02"
" 0";"  6";" 0.00";" -2.47";"never";"1.158527e-01"
" 0";"  6";" 0.00";" -2.47";"what_s";"1.158527e-01"
" 0";"  6";" 0.00";" -2.47";"two";"1.158527e-01"
" 0";"  6";" 0.00";" -2.47";"oh";"1.158527e-01"
" 0";"  6";" 0.00";" -2.47";"etc";"1.158527e-01"
" 0";"  6";" 0.00";" -2.47";"across";"1.158527e-01"
" 2";" 16";"12.50";" -2.19";"do";"1.390535e-01"
" 1";" 11";" 9.09";" -2.16";"them";"1.417249e-01"
" 0";"  5";" 0.00";" -2.05";"every";"1.520013e-01"
" 0";"  5";" 0.00";" -2.05";"own";"1.520013e-01"
"*";"*";"*";"*";"*";"*"
"0";"5";"0";"-2.05";"*id_1800626178753171968";"0.1520013"
"0";"5";"0";"-2.05";"*id_1800446166871523584";"0.1520013"
"**";"classe";"4";"**";"";""
"****";"46";"251";"18.33";"****";""
"0";"21";"0";"-5.14";"down";"0.02334782"
"1";"25";"4";"-3.81";"trump";"0.05102541"
"0";"13";"0";"-3.08";"shoot";"0.07943573"
"0";"12";"0";"-2.83";"year";"0.09264056"
"0";"11";"0";"-2.58";"person";"0.10812444"
"0";"11";"0";"-2.58";"need";"0.10812444"
"0";" 9";"0";"-2.09";"0001f923";"0.14781865"
"*****";"*";"*";"*";"*";"*"
" 1";" 30";" 3.33";"-5.12";"like";"0.02368917"
" 1";" 25";" 4.00";"-3.81";"all";"0.05102541"
" 0";" 14";" 0.00";"-3.33";"been";"0.06814962"
" 0";" 13";" 0.00";"-3.08";"an";"0.07943573"
" 5";" 50";"10.00";"-2.89";"for";"0.08900922"
" 2";" 29";" 6.90";"-2.86";"they";"0.09069910"
" 0";" 12";" 0.00";"-2.83";"as";"0.09264056"
" 0";" 12";" 0.00";"-2.83";"didn_t";"0.09264056"
" 4";" 43";" 9.30";"-2.82";"it";"0.09290856"
"26";"168";"15.48";"-2.76";"the";"0.09677325"
" 1";" 20";" 5.00";"-2.58";"be";"0.10832218"
" 0";" 10";" 0.00";"-2.34";"nothing";"0.12633180"
" 0";" 10";" 0.00";"-2.34";"any";"0.12633180"
" 1";" 18";" 5.56";"-2.11";"from";"0.14605937"
