"attached_post_url","author/id","author/name","author/url","comments_count","create_date","image","message","post_id","reactions_count","timestamp","type","url","video"
,"100064822867502","Philstar.com","https://www.facebook.com/philstarnews","0","2023-02-10T00:04:09",,"Detailed images taken by high-altitude U2s showed the balloon's payload equipment ""was clearly for intelligence surveillance and inconsistent with the equipment onboard weather balloons,"" the senior State Department official said.","10168202689905713","20","1675987449","post","https://www.facebook.com/philstarnews/posts/pfbid0QU2DLGcuGjhJFvx2VKXPPhgn7NMbvDik2nTtj2X4Wwz3cLjav15gejToq4HBuhK1l",
,"100064822867502","Philstar.com","https://www.facebook.com/philstarnews","0","2023-02-10T00:04:09",,"Detailed images taken by high-altitude U2s showed the balloon's payload equipment ""was clearly for intelligence surveillance and inconsistent with the equipment onboard weather balloons,"" the senior State Department official said.","10168202689905713","20","1675987449","post","https://www.facebook.com/philstarnews/posts/pfbid0QU2DLGcuGjhJFvx2VKXPPhgn7NMbvDik2nTtj2X4Wwz3cLjav15gejToq4HBuhK1l",
,"100064358244571","News 4 Tucson - KVOA","https://www.facebook.com/kvoa4","0","2023-02-07T05:30:07",,"The American military had a ""domain awareness gap"" that allowed three other suspected Chinese spy balloons to transit the continental United States undetected under the Trump administration.","6271738532858771","5","1675747807","post","https://www.facebook.com/kvoa4/posts/pfbid024QH68euQyU56Z5xvBRKwWU6RSXo71m5NC4T3PjzojAm3uyzsc1HS47WvdTcyPnsYl",
,"100064244067009","ARY News","https://www.facebook.com/arynewsasia","0","2024-01-02T12:35:00",,"Taiwan detects two Chinese balloons in new year

#ARYNews","769236291894499","19","1704198900","post","https://www.facebook.com/arynewsasia/posts/pfbid02fxpXnEq2AK2auqTZVA59G81tmQDn4w2SCm2hfR5Y6rpjLRDThQ2N77A7SeijJGVRl",
,"100063637658826","The Scranton Times-Tribune","https://www.facebook.com/thetimestribune","0","2023-02-06T11:17:01",,"Chinese surveillance balloons flew over the continental United States at least three times during the Trump years, according to a senior administration official, but their incursions weren’t discovered until after Joe Biden took office.","5822609714455196","13","1675682221","post","https://www.facebook.com/thetimestribune/posts/pfbid07XTYEsGajV6fqmp4yGBBCNfHxYN2dGGrnD3zGqhPtUKZnJyH1imm7Ho2Cqq2uYm6l",
,"100059422245844","Reuters","https://www.facebook.com/Reuters","0","2023-02-07T02:05:04",,"A senior U.S. general responsible for bringing down a Chinese spy balloon said that the military had failed to detect previous spy balloons before the one that appeared on Jan. 28 over the United States, calling it an ‘awareness gap’ https://reut.rs/3I2vi5B","643060127684723","80","1675735504","post","https://www.facebook.com/Reuters/posts/pfbid02fm2R17gG4LfW7H2sfX2s8t3MTo2omBuwKuEjCkgURANiV74EskNLSxXAkJY5wNAEl","https://www.facebook.com/Reuters/videos/583582483628982/"
,"100064761970415","Dhaka Tribune","https://www.facebook.com/DhakaTribune","0","2023-12-20T07:23:22",,"• Chinese balloons global concern since US shot one in February
• Taiwan on high alert ahead of January 13 elections","762971705871555","2","1703057002","post","https://www.facebook.com/DhakaTribune/posts/pfbid07iGd8vzGe9qVkgrXCaKhvv2u7aVehNnGweCvzpKk2K4uHdwodKMv7LC3t4RpHak5l",
,"100059283082154","Bloomberg","https://www.facebook.com/bloombergbusiness","0","2023-02-06T22:48:48",,"Alleged Chinese spy balloons were spotted on several occasions during President Trump’s administration, including three instances where they traveled near sensitive US military facilities and training areas.","617869180199179","25","1675723728","post","https://www.facebook.com/bloombergbusiness/posts/pfbid032yVh4aGyzvbABgHUYHZ4YBjUyK4W6M3Vt8kQbvA1NgBrNbwM1x6m7fAEhwu7w14Ql",
,"100064857485540","News Channel 3-12","https://www.facebook.com/newschannel312","0","2024-01-06T16:57:04",,"Taiwan says Chinese balloons are harassment and a threat to air safety","760860639419179","1","1704560224","post","https://www.facebook.com/newschannel312/posts/pfbid0HmLqvyX1CoLBx2PcVTdfwwfhkYUDAZFSB3A5FW79trz1ssyxvDqhL6gWpCN97TTWl",
,"100064391875569","CNA","https://www.facebook.com/ChannelNewsAsia","0","2023-06-28T00:18:30",,"A balloon spotted over Taipei last year ""did not match the description"" of a standard weather balloon, says a Taiwanese official.","647735197382870","101","1687911510","post","https://www.facebook.com/ChannelNewsAsia/posts/pfbid02w3p2p1mLFx3sFGkZ627VbAm6UwLh8V3AWuQeYfra4PdrQkQiQtGaX4JhwtPYJYqHl",
,"100059298201442","The Wall Street Journal","https://www.facebook.com/WSJ","0","2023-02-06T22:40:06",,"The military command in charge of U.S. air defenses failed to detect suspected Chinese surveillance balloons before the recent intrusion and learned about them later from intelligence agencies, the general overseeing the command said Monday.","10162418286068128","587","1675723206","post","https://www.facebook.com/WSJ/posts/pfbid02E2n7o6crf7ijoon3WEVbqZkbmsoGEum8VQCtf3xQA1xkXnnn5WnNZK91qXeHkmXbl",
,"100064445723899","ANC 24/7","https://www.facebook.com/ANCalerts","0","2024-01-02T06:04:07",,"The sightings of Chinese balloons began last month as the island's pivotal presidential election on January 13 approaches.","759757206182463","6","1704175447","post","https://www.facebook.com/ANCalerts/posts/pfbid02m8PBNvRiqky8AopxtNfKYrtiSLURJaNGtxfQ4GcvmaD6Sk8sZLUgnc8a9uemLRDql",
,"100064456281701","News5","https://www.facebook.com/News5Everywhere","0","2023-12-20T15:42:01",,"Taiwan will “handle” Chinese balloons flying nearby based on threat assessments, though officials believe the current wave is for weather purposes, driven by the prevailing winds at this time of year, the defence ministry in Taipei said on Wednesday. #News5 | via Reuters","775444927947376","2","1703086921","post","https://www.facebook.com/News5Everywhere/posts/pfbid0gz82gGuhrmnnu6CTiHwG9bsNt5UdK5sYH1Lsz2vGJRBLg9f86DnHBdX1wrSxRSNSl",
,"100064709554941","Asharq Al-Awsat Newspaper - English","https://www.facebook.com/asharqalawsat.e","0","2024-01-06T17:40:03",,"#Taiwan: Chinese Balloons Threaten International Aviation Safety
","765222945644684","1","1704562803","post","https://www.facebook.com/asharqalawsat.e/posts/pfbid02dnaDFxMYy4pQcdJ9q5XeUhjVcgy2o3754Vz3RFHMsLqEGuUX7Uv8nPfpwYBSKwmXl",
,"100069641816229","The Hindu","https://www.facebook.com/thehindu","0","2024-01-04T10:00:26",,"Taiwan's Defence Ministry said it had detected three more Chinese balloons flying across the Taiwan Strait, on January 3, and one of those flew over the island, the second day in a row it has reported such activity, just as the January 13 Presidential and Parliamentary elections approach in Taiwan.
","671368948527826","13","1704362426","post","https://www.facebook.com/thehindu/posts/pfbid028xnTrHETeKCLB2STy9KWPJMrSVCz2uh2qENED26TvKZ7S3G6tCjnZtNZ8wRRNzA8l",
,"100064709554941","Asharq Al-Awsat Newspaper - English","https://www.facebook.com/asharqalawsat.e","0","2024-01-06T17:40:03",,"#Taiwan: Chinese Balloons Threaten International Aviation Safety
","765222945644684","1","1704562803","post","https://www.facebook.com/asharqalawsat.e/posts/pfbid02dnaDFxMYy4pQcdJ9q5XeUhjVcgy2o3754Vz3RFHMsLqEGuUX7Uv8nPfpwYBSKwmXl",
,"100064667924827","The Japan Times","https://www.facebook.com/thejapantimes","0","2024-01-04T06:15:08",,"Taiwan is on high alert for Chinese activities, both military and political, ahead of Jan. 13 presidential and parliamentary elections.","752454416920149","16","1704348908","post","https://www.facebook.com/thejapantimes/posts/pfbid027sYzeAt3xX3MyrQ58tNzAU3Diocfgh4JrxjXfEqrqwLii5K3xKf9UT3r1bXUoSA7l",
,"100069641816229","The Hindu","https://www.facebook.com/thehindu","0","2024-01-04T10:00:26",,"Taiwan's Defence Ministry said it had detected three more Chinese balloons flying across the Taiwan Strait, on January 3, and one of those flew over the island, the second day in a row it has reported such activity, just as the January 13 Presidential and Parliamentary elections approach in Taiwan.
","671368948527826","13","1704362426","post","https://www.facebook.com/thehindu/posts/pfbid028xnTrHETeKCLB2STy9KWPJMrSVCz2uh2qENED26TvKZ7S3G6tCjnZtNZ8wRRNzA8l",
,"100059422245844","Reuters","https://www.facebook.com/Reuters","0","2023-02-16T09:45:11",,"U.S. officials believe a Chinese balloon that was shot down after crossing the continental United States originally had a trajectory that would have taken it over Guam and Hawaii but was blown off course by prevailing winds ","650776063579796","49","1676540711","post","https://www.facebook.com/Reuters/posts/pfbid02snDtGBYacHHeGphmjZxh6yidcmm1pTcgUp3FrLWfJA4ky4oZ3sRJ69WAto47myKCl",
,"100069028928005","INQUIRER.net","https://www.facebook.com/inquirerdotnet","0","2024-01-03T02:50:12",,"Three Chinese balloons flew across Taiwan island on Tuesday, the Taiwanese defense ministry said, the first time it has reported them crossing the island since reporting a spate of such balloons flying over the Taiwan Strait starting last month.","771348588509432","3","1704250212","post","https://www.facebook.com/inquirerdotnet/posts/pfbid0nzwSnqAxujbtndSeTDVYd5eqJoCo6XbqZDwcQmjoywthnpYRErh6NjKbihS9ui1tl",
,"100069028928005","INQUIRER.net","https://www.facebook.com/inquirerdotnet","0","2024-01-22T05:30:13",,"Taiwan’s defense ministry said it had detected six more Chinese balloons flying over the Taiwan Strait on Sunday, one of which crossed the island, the latest in a spate of such balloons the ministry says it has seen over the past month-and-a-half.","782939367350354","3","1705901413","post","https://www.facebook.com/inquirerdotnet/posts/pfbid03heqCV3R42TUgjnZnSShMrwYcYSznM995yJYmtwRN9YwDM3xwEUZUc1iAsVhEwJEl",
,"100064670474557","WFLA News Channel 8","https://www.facebook.com/WFLANewsChannel8","0","2023-02-05T21:00:05",,"CHINESE BALLOONS: The U.S. is aware of 4 additional balloons that have flown over the U.S. - one during the Biden administration and at least 3 during the Trump administration.","609200551245622","40","1675630805","post","https://www.facebook.com/WFLANewsChannel8/posts/pfbid02wu4kTR9gxF4bovmNp4zWqZygcz9XdS7VdtRfzpfS9kSuipAoo1DVduGt4Wif49Lzl",
,"100071607570328","MSN","https://www.facebook.com/msn","0","2023-03-09T21:10:34",,"In-orbit visibility is more important than ever with influx of Chinese balloons and UFOs","10159747517141409","7","1678396234","post","https://www.facebook.com/msn/posts/pfbid02XYKiVhu7ZgMw4dcXArSY2bmiwq8WxXXEent7T4h6wRio7ScemPwsY2HWMSVTH89sl",
,"100051819225105","ABC 17 News KMIZ","https://www.facebook.com/ABC17News","0","2023-02-03T20:29:43",,"Here's what we know about reported sightings of the Chinese balloon in Missouri today.","720596549677646","246","1675456183","post","https://www.facebook.com/ABC17News/posts/pfbid0R8uD3ewmcSNfphEzuhbDLxVsPjmJC8sTsnqhmjAE7EX36S5w52ksVAWTD4ysAN54l",
,"100064670474557","WFLA News Channel 8","https://www.facebook.com/WFLANewsChannel8","0","2023-02-05T21:00:05",,"CHINESE BALLOONS: The U.S. is aware of 4 additional balloons that have flown over the U.S. - one during the Biden administration and at least 3 during the Trump administration.","609200551245622","40","1675630805","post","https://www.facebook.com/WFLANewsChannel8/posts/pfbid02wu4kTR9gxF4bovmNp4zWqZygcz9XdS7VdtRfzpfS9kSuipAoo1DVduGt4Wif49Lzl",
,"100071607570328","MSN","https://www.facebook.com/msn","0","2023-03-09T21:10:34",,"In-orbit visibility is more important than ever with influx of Chinese balloons and UFOs","10159747517141409","7","1678396234","post","https://www.facebook.com/msn/posts/pfbid02XYKiVhu7ZgMw4dcXArSY2bmiwq8WxXXEent7T4h6wRio7ScemPwsY2HWMSVTH89sl",
,"100064670474557","WFLA News Channel 8","https://www.facebook.com/WFLANewsChannel8","0","2023-02-05T21:00:05",,"CHINESE BALLOONS: The U.S. is aware of 4 additional balloons that have flown over the U.S. - one during the Biden administration and at least 3 during the Trump administration.","609200551245622","40","1675630805","post","https://www.facebook.com/WFLANewsChannel8/posts/pfbid02wu4kTR9gxF4bovmNp4zWqZygcz9XdS7VdtRfzpfS9kSuipAoo1DVduGt4Wif49Lzl",
,"100069028928005","INQUIRER.net","https://www.facebook.com/inquirerdotnet","0","2024-01-22T05:30:13",,"Taiwan’s defense ministry said it had detected six more Chinese balloons flying over the Taiwan Strait on Sunday, one of which crossed the island, the latest in a spate of such balloons the ministry says it has seen over the past month-and-a-half.","782939367350354","3","1705901413","post","https://www.facebook.com/inquirerdotnet/posts/pfbid03heqCV3R42TUgjnZnSShMrwYcYSznM995yJYmtwRN9YwDM3xwEUZUc1iAsVhEwJEl",
,"100064459064570","7NEWS Brisbane","https://www.facebook.com/7NEWSBrisbane","0","2023-02-07T22:00:12",,"The U.S. military has admitted it was not aware of any threat when China flew earlier balloon missions over American territory. Military chiefs are now convinced those flights were for intelligence gathering, as they learn more about the balloon shot down over the Atlantic Coast.  

7NEWS at 6pm | More local news: www.7NEWS.com.au/news/vic

#7NEWS","6336052586407540","34","1675807212","post","https://www.facebook.com/7NEWSBrisbane/posts/pfbid02AcLuErGMosqQPy9pxncU1yKhQ6VEBZaG4jxX1yszg6R4K55g6VznEj7KC4oy1wjml","https://www.facebook.com/7NEWSBrisbane/videos/709907750793147/"
,"100059610244841","NPR","https://www.facebook.com/NPR","0","2023-02-14T16:46:20",,"The U.S. military says it has retrieved important elements of the Chinese balloon that was shot down off the South Carolina coast 10 days ago.","10162189545136756","256","1676393180","post","https://www.facebook.com/NPR/posts/pfbid0C3EapfNN2nqgGx1ndLFzDHKXKFS4cvXXgvys9TbLA4iPzRdAm34x3SwDSRUfrMaWl",
,"100044608321567","Bill O'Reilly","https://www.facebook.com/billoreillyofficial","0","2023-02-11T18:00:01",,"I ridicule the administration's claim that Chinese spy balloons also flew over the USA during the Trump administration.","741152497381688","381","1676138401","post","https://www.facebook.com/billoreillyofficial/posts/pfbid0BrXqJoQT45RvWzjR4TSiv9skhfB5iSPZprp2GQLvKTvAxLBTX9ES2keetfxAsPral",
,"100054865070079","KRBC News","https://www.facebook.com/krbctv","0","2023-02-06T19:30:18",,"Greene calls for probe into why Trump was unaware of previous Chinese balloons https://trib.al/rrWZKey","10160310531339909","4","1675711818","post","https://www.facebook.com/krbctv/posts/pfbid02QZbDpcrM2dZuCuV8CrYhmovzFoK38cb2hfvohaj1muRvinJogihRTRk5TUi6vXo5l",
,,,,,,,"No results. Try with proxy",,,,,,
