won_t;0;2;0;0;0;0;1;0;0;1;1;0
without;0;1;0;0;1;2;0;0;0;1;0;0
what_s;1;0;0;0;0;0;1;0;0;0;0;4
themselves;0;0;0;0;0;1;0;2;3;0;0;0
taken;0;0;0;0;1;3;2;0;0;1;1;0
sure;2;0;0;0;0;0;0;0;0;2;3;0
possible;0;0;0;0;1;1;1;0;0;1;0;0
oh;1;3;0;0;0;0;0;1;0;1;0;1
might;0;0;0;1;1;0;0;0;1;0;1;0
him;3;1;0;2;0;0;0;0;0;1;0;1
former;0;0;0;4;1;1;0;0;0;0;0;0
exactly;0;0;0;0;0;0;1;1;0;0;2;0
especially;0;1;0;1;1;0;1;0;0;0;1;1
zero;1;1;0;0;0;0;2;0;0;0;0;0
you_re;0;0;0;1;0;0;0;0;1;1;0;1
whole;0;2;0;0;1;1;1;0;0;0;0;0
needs;0;0;0;1;1;1;0;0;1;0;0;1
done;1;0;0;1;0;1;1;0;0;0;0;0
doing;0;1;0;0;0;1;3;0;0;1;0;0
clearly;0;0;0;1;0;3;0;0;1;0;1;0
better;0;1;0;1;0;0;0;0;0;1;0;1
away;1;1;0;1;0;1;0;0;0;0;0;0
anyone;0;1;0;0;0;0;0;0;2;2;0;0
am;0;0;0;0;1;0;0;0;1;0;1;0
wouldn_t;1;1;0;0;0;0;2;0;1;0;0;0
wants;0;0;0;0;0;0;1;0;0;1;1;2
plus;0;0;0;0;0;0;0;0;0;1;2;1
please;0;1;0;0;0;0;0;0;2;1;0;1
once;0;0;0;0;0;0;2;0;0;0;1;2
may;0;0;0;0;0;0;0;0;0;1;2;0
many;0;1;0;1;1;0;0;0;0;0;1;0
less;1;0;0;0;0;0;2;0;0;0;1;0
i_ve;0;0;0;1;0;0;0;1;0;2;0;0
given;1;1;0;0;0;0;3;0;0;1;0;0
everything;0;1;0;0;0;1;2;0;0;0;0;0
different;0;1;0;1;1;0;0;0;1;0;0;0
appear;0;0;0;0;2;1;0;1;0;0;0;1
5;0;0;2;0;0;0;1;1;0;1;0;0
24;0;0;5;0;0;0;0;1;0;0;0;0
we_ve;1;0;0;1;0;0;0;0;2;1;0;0
tried;1;0;0;1;1;0;0;0;0;0;1;0
somehow;0;0;0;2;0;0;0;0;0;0;1;0
sent;0;0;0;0;1;0;0;0;1;0;0;1
self;0;0;2;0;0;0;1;0;0;0;1;0
saying;0;0;0;0;2;0;0;0;0;2;1;0
outside;0;0;0;1;0;0;2;0;0;2;0;0
let_s;1;2;0;0;0;0;0;0;0;0;0;1
knows;0;0;0;0;0;0;2;1;0;1;0;0
help;0;1;1;0;0;1;0;0;0;0;0;1
haven_t;0;0;0;0;1;0;1;0;2;1;0;0
few;0;0;0;0;1;1;0;0;0;1;1;0
enough;2;0;0;0;0;1;1;0;0;0;0;0
ask;0;0;0;0;0;0;0;0;2;2;0;0
13;0;0;5;0;0;0;0;0;0;0;0;0
100;0;2;0;0;0;0;0;0;0;0;2;0
10;0;2;0;0;0;0;0;0;1;1;0;0
who_s;0;1;0;1;0;0;0;0;0;0;0;1
whether;0;0;0;0;1;1;1;1;0;0;0;0
whatever;0;1;0;0;0;0;0;0;1;1;1;0
v;0;0;0;0;0;2;0;0;0;0;0;1
useful;0;0;0;0;0;0;1;0;1;0;2;0
several;0;0;0;1;1;0;0;0;0;0;1;1
r;0;1;0;0;0;0;0;0;3;0;0;0
next;0;1;0;0;0;0;0;0;0;0;0;3
name;0;0;0;1;0;0;0;1;0;1;0;0
must;1;0;0;0;0;0;0;0;1;0;2;0
known;1;0;0;0;0;0;2;0;0;0;1;0
five;0;0;4;0;0;0;0;0;0;0;0;0
else;0;0;0;1;0;0;1;0;1;0;0;1
certainly;1;1;0;1;0;0;0;0;0;0;0;0
came;1;0;0;0;0;1;0;0;0;1;0;0
best;0;0;0;1;1;0;0;0;0;0;1;0
according;0;0;0;1;1;0;0;0;0;2;0;0
able;0;0;0;0;0;0;1;0;1;1;0;0
90;0;0;0;1;0;0;1;0;0;0;1;0
9;1;0;0;1;0;0;0;0;0;1;0;0
8;0;0;3;0;0;0;0;0;0;0;1;0
12;0;0;0;1;1;0;0;0;0;1;0;0
whose;0;0;0;0;1;0;0;0;0;1;0;1
weren_t;1;0;0;2;0;0;0;0;0;0;0;0
ourselves;0;0;0;0;1;0;0;0;0;0;0;2
meanwhile;0;1;0;0;1;0;0;0;0;0;0;1
later;0;0;1;0;1;1;0;0;0;0;0;0
instead;0;0;0;1;0;0;1;0;1;0;0;0
ignored;2;0;0;1;0;0;0;0;0;0;0;0
here_s;0;0;0;1;0;1;0;0;0;1;0;0
four;0;0;0;1;1;0;1;0;0;0;0;0
brief;0;0;0;0;0;2;1;0;0;0;0;0
behind;1;0;0;0;0;1;1;0;0;0;0;0
along;0;1;0;0;0;0;0;0;0;0;0;2
2020;0;0;0;1;0;2;0;0;0;0;0;0
02;0;0;0;0;0;0;0;2;0;1;0;0
