"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14"
"444";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"445";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"446";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"447";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"448";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"449";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"450";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"451";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"452";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"453";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"454";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"455";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"456";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"457";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"458";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"459";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"460";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"461";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"462";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"463";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"464";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"465";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"466";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"467";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"468";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"469";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"470";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"471";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"472";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"473";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"474";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"475";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"476";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"477";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"478";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"479";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"480";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"481";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"482";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"483";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"484";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"485";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"486";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"487";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"488";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"489";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"490";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"491";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"492";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"493";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"494";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"495";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"496";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"497";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"498";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"499";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"500";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"501";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"502";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"503";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"504";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"505";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"506";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"507";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"508";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"509";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"510";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"511";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"512";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"513";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"514";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"515";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"516";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"517";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"518";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"519";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"520";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"521";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"522";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"523";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"524";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"525";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"526";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"527";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"528";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"529";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"530";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"531";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"532";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"533";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"534";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"535";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"536";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"537";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"538";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"539";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"540";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"541";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"542";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"543";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"544";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"545";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"546";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"547";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"548";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"549";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"550";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"551";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"552";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"553";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"554";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"555";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"556";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"557";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"558";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"559";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"560";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"561";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"562";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"563";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"564";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"565";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"566";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"567";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"568";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"569";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"570";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"571";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"572";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"573";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"574";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"575";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"576";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"577";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"578";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"579";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"580";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"581";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"582";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"583";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"584";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"585";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"586";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"587";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"588";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"589";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"590";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"591";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"592";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"593";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"594";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"595";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"596";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"597";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"598";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"599";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"600";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"601";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"602";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"603";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"604";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"605";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"606";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"607";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"608";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"609";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"610";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"611";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"612";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"613";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"614";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"615";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"616";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"617";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"618";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"619";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"620";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"621";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"622";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"623";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"624";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"625";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"626";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"627";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"628";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"629";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"630";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"631";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"632";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"633";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"634";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"635";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"636";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"637";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"638";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"639";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"640";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"641";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"642";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"643";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"644";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"645";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"646";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"647";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"648";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"649";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"650";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"651";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"652";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"653";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"654";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"655";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"656";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"657";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"658";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"659";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"660";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"661";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"662";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"663";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"664";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"665";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"666";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"667";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"668";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"669";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"670";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"671";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"672";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"673";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"674";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"675";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"676";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"677";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"678";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"679";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"680";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"681";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"682";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"683";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"684";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"685";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"686";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"687";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"688";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"689";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"690";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"691";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"692";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"693";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"694";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"695";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"696";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"697";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"698";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"699";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"700";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"701";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"702";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"703";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"704";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"705";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"706";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"707";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"708";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"709";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"710";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"711";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"712";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"713";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"714";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"715";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"716";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"717";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"718";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"719";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"720";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"721";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"722";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"723";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"724";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"725";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"726";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"727";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"728";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"729";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"730";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"731";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"732";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"733";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"734";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"735";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"736";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"737";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"738";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"739";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"740";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"741";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"742";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"743";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"744";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"745";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"746";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"747";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"748";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"749";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"750";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"751";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"752";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"753";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"754";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"755";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"756";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"757";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"758";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"759";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"760";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"761";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"762";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"763";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"764";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"765";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"766";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"767";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"768";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"769";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"770";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"771";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"772";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"773";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"774";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"775";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"776";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"777";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"778";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"779";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"780";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"781";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"782";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"783";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"784";0;0;0;0;0;0;0;0;0;0;4;4;4;4
"785";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"786";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"787";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"788";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"789";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"790";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"791";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"792";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"793";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"794";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"795";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"796";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"797";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"798";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"799";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"800";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"801";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"802";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"803";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"804";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"805";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"806";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"807";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"808";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"809";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"810";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"811";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"812";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"813";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"814";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"815";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"816";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"817";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"818";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"819";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"820";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"821";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"822";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"823";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"824";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"825";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"826";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"827";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"828";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"829";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"830";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"831";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"832";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"833";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"834";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"835";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"836";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"837";0;0;0;0;0;0;0;0;0;0;0;0;0;0
"838";0;0;0;5;5;5;5;5;5;5;5;5;5;5
"839";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"840";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"841";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"842";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"843";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"844";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"845";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"846";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"847";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"848";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"849";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"850";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"851";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"852";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"853";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"854";0;0;0;0;0;0;0;0;0;0;0;0;0;1
"855";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"856";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"857";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"858";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"859";0;0;0;0;0;0;0;0;0;0;0;2;2;2
"860";0;0;0;0;0;0;0;0;0;0;0;3;3;3
"861";0;0;0;0;0;0;0;0;0;0;0;2;2;2
