"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,274646006001266;70,2912698250864;70,2912698250864
"facteur 2";0,0560407332976562;14,3427328974269;84,6340027225133
"facteur 3";0,0440067496643505;11,2628265009892;95,8968292235024
"facteur 4";0,0160321398163727;4,10317077649755;100
